ELEVACION,PENDIENT,zonificacion,Nomenclatura_del_Suelo,tipo_geologia,24h,7d,10d,15d,30d,60d,90d,deslizamientos
1647.789917,1.930218697,Riesgo bajo,Zonas urbanas continuas,Lateritas Formacion Volcanica,3.0,3.0,12.0,14.0,51.0,119.0,321.0,0
1769.932861,66.06144714,Amenaza alta,Misceláneo de cultivos y espacios naturales,Formacion Volcanica,0.0,168.0,180.0,413.0,536.0,665.0,875.0,1
1019.130005,51.09760284,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,1.2,100.8,113.0,205.0,315.2,386.6,530.0,1
986.1272583,19.12860107,Riesgo bajo,Zonas urbanas continuas,Formacion Guachinte,2.0,2.0,2.0,2.0,6.0,12.0,39.4,0
1058.096802,69.69790649,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,0.0,112.0,158.0,182.0,371.0,467.0,676.0,1
1009.557617,61.09376144,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,182.0,207.0,244.0,566.0,735.0,878.0,1
1137.155029,6.472352982,Amenaza baja,Pasto cultivado,Cono aluvial 2 rio Pance,0.0,0.0,0.0,0.0,53.1,165.7,290.7,0
1006.170227,20.80079651,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,7.2,70.5,70.0,92.0,143.6,221.2,359.0,1
1059.396851,66.27121735,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,10.0,167.0,188.0,313.0,456.0,536.0,694.0,1
1132.450928,27.84732246,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,0.2,0.2,14.2,26.4,62.4,77.8,0
1000.874695,48.96360016,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,5.4,14.4,27.0,60.5,151.0,358.7,531.0,1
975.9177856,5.017901897,Riesgo bajo,Zonas urbanas continuas,Cono aluvial rio Melendez,0.0,29.8,41.8,50.9,50.9,67.4,157.5,0
1005.744141,24.1718483,Riesgo bajo,Bosque mixto abierto alto de tierra firme,Formacion Guachinte,14.0,120.6,121.0,126.8,193.2,324.8,427.0,1
1086.286621,35.41916275,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,53.0,117.0,127.0,137.0,215.0,238.0,498.0,1
992.4362793,8.666613579,Riesgo bajo,Zonas urbanas discontinuas,Formacion Volcanica,0.0,125.9,143.0,163.8,186.5,388.5,472.0,1
1032.367554,38.94662094,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,10.0,193.0,218.0,311.0,583.0,735.0,918.0,1
1911.701904,3.21262908,Amenaza media,Pasto cultivado,Lateritas Formacion Volcanica,11.7,14.4,82.0,121.8,191.7,371.0,522.0,1
1096.768433,39.72915268,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,0.0,104.0,184.0,260.0,446.0,553.0,711.0,1
1002.692505,13.40801811,Riesgo bajo,Zonas urbanas continuas,Formacion Guachinte,0.0,53.8,54.0,54.0,82.4,112.4,153.2,0
981.4310303,21.14225006,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,0.0,52.0,61.0,133.0,225.0,299.0,521.0,1
1081.535278,13.47407627,Riesgo alto,Zonas urbanas continuas,Formacion Guachinte,6.3,84.9,93.0,173.1,368.4,446.1,536.0,1
1161.665771,46.74979401,Amenaza alta,Vegetación secundaria o transición,Formacion Volcanica,4.0,171.0,173.0,315.0,458.0,540.0,698.0,1
1083.33374,33.32062912,Riesgo bajo,Otras superficies artificiales con construcción,Cono aluvial 2 rio Pance,1.0,0.9,0.9,4.9,30.8,53.2,135.0,0
1712.018311,24.78830147,Riesgo bajo,Bosque mixto denso alto de tierra firme,Formacion Volcanica,47.6,99.8,112.0,138.0,286.2,426.8,595.0,1
1170.223389,27.87008858,Amenaza media,Zonas urbanas continuas,Lateritas Formacion Volcanica,30.0,153.0,184.0,218.0,350.0,408.0,600.0,1
996.5200806,14.39875317,Riesgo bajo,Bosque mixto denso bajo de tierra firme,Formacion Volcanica,0.0,22.2,23.9,24.1,26.7,139.3,346.8,0
1060.701904,54.16854477,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,18.0,172.0,225.0,471.0,753.0,859.0,1
1726.977905,6.469877243,Riesgo bajo,Pasto cultivado arbolado,Lateritas Formacion Volcanica,0.0,0.0,13.0,17.0,17.0,94.0,103.0,0
1118.322998,34.02827835,Amenaza alta,Bosque mixto abierto alto de tierra firme,Formacion Guachinte,0.0,31.4,55.0,124.0,179.4,222.0,329.0,1
1111.325317,79.10561371,Riesgo alto,Otras superficies artificiales sin construcción,Lateritas Formacion Volcanica,0.8,103.8,121.0,122.1,213.7,272.4,399.0,1
